Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
56b10,56b10_session2_lista_naming_trial128_bench.wav,2,a,naming,128,bench,1218,correct,NA,Jan 20 2023 10:48:56,Agnieszka,1
56b10,56b10_session2_lista_naming_trial129_magnet.wav,2,a,naming,129,magnet,1428,correct,NA,Jan 20 2023 10:49:07,Agnieszka,1
56b10,56b10_session2_lista_naming_trial130_drawer.wav,2,a,naming,130,drawer,1224,correct,NA,Jan 20 2023 10:49:14,Agnieszka,1
56b10,56b10_session2_lista_naming_trial131_triangle.wav,2,a,naming,131,triangle,1469,correct,NA,Jan 20 2023 10:49:22,Agnieszka,1
56b10,56b10_session2_lista_naming_trial132_hat.wav,2,a,naming,132,hat,1046,correct,NA,Jan 20 2023 10:49:36,Agnieszka,1
56b10,56b10_session2_lista_naming_trial133_jellyfish.wav,2,a,naming,133,jellyfish,1100,correct,NA,Jan 20 2023 10:49:49,Agnieszka,1
56b10,56b10_session2_lista_naming_trial134_fridge.wav,2,a,naming,134,fridge,1259,correct,NA,Jan 20 2023 10:50:15,Agnieszka,1
56b10,56b10_session2_lista_naming_trial135_thumb.wav,2,a,naming,135,thumb,1310,correct,NA,Jan 20 2023 10:50:28,Agnieszka,1
56b10,56b10_session2_lista_naming_trial136_medal.wav,2,a,naming,136,medal,1829,correct,NA,Jan 20 2023 10:50:35,Agnieszka,1
56b10,56b10_session2_lista_naming_trial137_arrow.wav,2,a,naming,137,arrow,1084,correct,NA,Jan 20 2023 10:50:43,Agnieszka,1
56b10,56b10_session2_lista_naming_trial138_tractor.wav,2,a,naming,138,tractor,903,correct,NA,Jan 20 2023 10:50:52,Agnieszka,1
56b10,56b10_session2_lista_naming_trial139_cherry.wav,2,a,naming,139,cherry,1304,correct,NA,Jan 20 2023 10:51:02,Agnieszka,1
56b10,56b10_session2_lista_naming_trial140_tray.wav,2,a,naming,140,tray,1059,correct,NA,Jan 20 2023 10:51:16,Agnieszka,1
56b10,56b10_session2_lista_naming_trial141_tomato.wav,2,a,naming,141,tomato,-1,wrong_word,NA,Jan 20 2023 10:51:24,Agnieszka,1
56b10,56b10_session2_lista_naming_trial142_swan.wav,2,a,naming,142,swan,1425,correct,NA,Jan 20 2023 10:51:32,Agnieszka,1
56b10,56b10_session2_lista_naming_trial143_wave.wav,2,a,naming,143,wave,-1,no_resp,NA,Jan 20 2023 10:51:37,Agnieszka,1
56b10,56b10_session2_lista_naming_trial144_net.wav,2,a,naming,144,net,1103,correct,NA,Jan 20 2023 10:51:46,Agnieszka,1
56b10,56b10_session2_lista_naming_trial145_pencil.wav,2,a,naming,145,pencil,1094,correct,NA,Jan 20 2023 10:52:07,Agnieszka,1
56b10,56b10_session2_lista_naming_trial146_plumber.wav,2,a,naming,146,plumber,2156,correct,NA,Jan 20 2023 10:52:12,Agnieszka,1
56b10,56b10_session2_lista_naming_trial147_lighthouse.wav,2,a,naming,147,lighthouse,1157,correct,NA,Jan 20 2023 10:52:21,Agnieszka,1
56b10,56b10_session2_lista_naming_trial148_map.wav,2,a,naming,148,map,1342,correct,NA,Jan 20 2023 10:52:29,Agnieszka,1
56b10,56b10_session2_lista_naming_trial149_caterpillar.wav,2,a,naming,149,caterpillar,985,correct,NA,Jan 20 2023 10:52:41,Agnieszka,1
56b10,56b10_session2_lista_naming_trial150_computer.wav,2,a,naming,150,computer,-1,disfluency,NA,Jan 20 2023 10:52:51,Agnieszka,1
