Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
5f00d,5f00d_session1_lista_naming_trial042_pencil.wav,1,a,naming,42,pencil,1065,correct,NA,Nov 23 2022 21:08:08,5f00d,1
5f00d,5f00d_session1_lista_naming_trial043_swan.wav,1,a,naming,43,swan,903,correct,NA,Nov 23 2022 21:08:14,5f00d,1
5f00d,5f00d_session1_lista_naming_trial044_fairy.wav,1,a,naming,44,fairy,1036,correct,NA,Nov 23 2022 21:08:18,5f00d,1
5f00d,5f00d_session1_lista_naming_trial045_tongue.wav,1,a,naming,45,tongue,1045,correct,NA,Nov 23 2022 21:08:21,5f00d,1
5f00d,5f00d_session1_lista_naming_trial046_lighthouse.wav,1,a,naming,46,lighthouse,1530,correct,NA,Nov 23 2022 21:08:24,5f00d,1
5f00d,5f00d_session1_lista_naming_trial047_lawnmower.wav,1,a,naming,47,lawnmower,1340,correct,NA,Nov 23 2022 21:08:27,5f00d,1
5f00d,5f00d_session1_lista_naming_trial048_coat.wav,1,a,naming,48,coat,-1,wrong_word,NA,Nov 23 2022 21:08:35,5f00d,1
5f00d,5f00d_session1_lista_naming_trial049_wing.wav,1,a,naming,49,wing,1266,correct,NA,Nov 23 2022 21:08:40,5f00d,1
5f00d,5f00d_session1_lista_naming_trial050_windmill.wav,1,a,naming,50,windmill,1418,correct,NA,Nov 23 2022 21:08:43,5f00d,1
5f00d,5f00d_session1_lista_naming_trial051_tie.wav,1,a,naming,51,tie,943,correct,NA,Nov 23 2022 21:08:47,5f00d,1
5f00d,5f00d_session1_lista_naming_trial052_tomato.wav,1,a,naming,52,tomato,898,correct,NA,Nov 23 2022 21:08:50,5f00d,1
5f00d,5f00d_session1_lista_naming_trial053_bus.wav,1,a,naming,53,bus,1168,correct,NA,Nov 23 2022 21:08:56,5f00d,1
5f00d,5f00d_session1_lista_naming_trial054_camel.wav,1,a,naming,54,camel,1227,correct,NA,Nov 23 2022 21:09:02,5f00d,1
5f00d,5f00d_session1_lista_naming_trial055_pepper.wav,1,a,naming,55,pepper,1242,correct,NA,Nov 23 2022 21:09:05,5f00d,1
5f00d,5f00d_session1_lista_naming_trial056_doctor.wav,1,a,naming,56,doctor,1271,correct,NA,Nov 23 2022 21:09:09,5f00d,1
5f00d,5f00d_session1_lista_naming_trial057_kitchen.wav,1,a,naming,57,kitchen,1070,correct,NA,Nov 23 2022 21:09:12,5f00d,1
5f00d,5f00d_session1_lista_naming_trial058_mermaid.wav,1,a,naming,58,mermaid,1153,correct,NA,Nov 23 2022 21:09:15,5f00d,1
5f00d,5f00d_session1_lista_naming_trial059_lighter.wav,1,a,naming,59,lighter,1403,correct,NA,Nov 23 2022 21:09:23,5f00d,1
5f00d,5f00d_session1_lista_naming_trial060_shower.wav,1,a,naming,60,shower,1104,correct,NA,Nov 23 2022 21:09:28,5f00d,1
5f00d,5f00d_session1_lista_naming_trial061_rabbit.wav,1,a,naming,61,rabbit,1271,correct,NA,Nov 23 2022 21:09:31,5f00d,1
5f00d,5f00d_session1_lista_naming_trial062_hippo.wav,1,a,naming,62,hippo,1560,correct,NA,Nov 23 2022 21:09:37,5f00d,1
5f00d,5f00d_session1_lista_naming_trial063_apple.wav,1,a,naming,63,apple,1055,correct,NA,Nov 23 2022 21:09:41,5f00d,1
5f00d,5f00d_session1_lista_naming_trial064_tree.wav,1,a,naming,64,tree,1271,correct,NA,Nov 23 2022 21:09:47,5f00d,1
5f00d,5f00d_session1_lista_naming_trial065_suit.wav,1,a,naming,65,suit,1168,correct,NA,Nov 23 2022 21:09:50,5f00d,1
5f00d,5f00d_session1_lista_naming_trial066_castle.wav,1,a,naming,66,castle,1281,correct,NA,Nov 23 2022 21:09:54,5f00d,1
5f00d,5f00d_session1_lista_naming_trial067_arm.wav,1,a,naming,67,arm,874,correct,NA,Nov 23 2022 21:09:58,5f00d,1
5f00d,5f00d_session1_lista_naming_trial068_sun.wav,1,a,naming,68,sun,756,correct,NA,Nov 23 2022 21:10:02,5f00d,1
5f00d,5f00d_session1_lista_naming_trial069_glove.wav,1,a,naming,69,glove,1001,correct,NA,Nov 23 2022 21:10:10,5f00d,1
5f00d,5f00d_session1_lista_naming_trial070_gym.wav,1,a,naming,70,gym,1021,correct,NA,Nov 23 2022 21:10:23,5f00d,1
5f00d,5f00d_session1_lista_naming_trial071_cherry.wav,1,a,naming,71,cherry,1173,correct,NA,Nov 23 2022 21:10:27,5f00d,1
5f00d,5f00d_session1_lista_naming_trial072_thumb.wav,1,a,naming,72,thumb,982,correct,NA,Nov 23 2022 21:10:30,5f00d,1
5f00d,5f00d_session1_lista_naming_trial073_shield.wav,1,a,naming,73,shield,859,correct,NA,Nov 23 2022 21:10:35,5f00d,1
5f00d,5f00d_session1_lista_naming_trial074_jellyfish.wav,1,a,naming,74,jellyfish,1428,correct,NA,Nov 23 2022 21:10:38,5f00d,1
5f00d,5f00d_session1_lista_naming_trial075_medal.wav,1,a,naming,75,medal,943,correct,NA,Nov 23 2022 21:10:41,5f00d,1
5f00d,5f00d_session1_lista_naming_trial076_comb.wav,1,a,naming,76,comb,889,correct,NA,Nov 23 2022 21:10:46,5f00d,1
5f00d,5f00d_session1_lista_naming_trial077_bone.wav,1,a,naming,77,bone,1065,correct,NA,Nov 23 2022 21:10:49,5f00d,1
5f00d,5f00d_session1_lista_naming_trial078_sausage.wav,1,a,naming,78,sausage,933,correct,NA,Nov 23 2022 21:10:54,5f00d,1
5f00d,5f00d_session1_lista_naming_trial079_caterpillar.wav,1,a,naming,79,caterpillar,1011,correct,NA,Nov 23 2022 21:10:57,5f00d,1
5f00d,5f00d_session1_lista_naming_trial080_bottle.wav,1,a,naming,80,bottle,1070,correct,NA,Nov 23 2022 21:11:04,5f00d,1
5f00d,5f00d_session1_lista_naming_trial081_clown.wav,1,a,naming,81,clown,918,correct,NA,Nov 23 2022 21:11:08,5f00d,1
5f00d,5f00d_session1_lista_naming_trial082_skirt.wav,1,a,naming,82,skirt,1060,correct,NA,Nov 23 2022 21:11:13,5f00d,1
5f00d,5f00d_session1_lista_naming_trial083_tambourine.wav,1,a,naming,83,tambourine,1246,correct,NA,Nov 23 2022 21:11:17,5f00d,1
5f00d,5f00d_session1_lista_naming_trial084_fence.wav,1,a,naming,84,fence,864,correct,NA,Nov 23 2022 21:11:21,5f00d,1
5f00d,5f00d_session1_lista_naming_trial085_goat.wav,1,a,naming,85,goat,1168,correct,NA,Nov 23 2022 21:11:37,5f00d,1
5f00d,5f00d_session1_lista_naming_trial086_candle.wav,1,a,naming,86,candle,894,correct,NA,Nov 23 2022 21:11:41,5f00d,1
5f00d,5f00d_session1_lista_naming_trial087_kangaroo.wav,1,a,naming,87,kangaroo,1173,correct,NA,Nov 23 2022 21:11:46,5f00d,1
5f00d,5f00d_session1_lista_naming_trial088_bike.wav,1,a,naming,88,bike,-1,wrong_word,NA,Nov 23 2022 21:11:55,5f00d,1
5f00d,5f00d_session1_lista_naming_trial089_bracelet.wav,1,a,naming,89,bracelet,1080,correct,NA,Nov 23 2022 21:12:03,5f00d,1
5f00d,5f00d_session1_lista_naming_trial090_curtain.wav,1,a,naming,90,curtain,1246,correct,NA,Nov 23 2022 21:12:08,5f00d,1
5f00d,5f00d_session1_lista_naming_trial091_shoe.wav,1,a,naming,91,shoe,1129,correct,NA,Nov 23 2022 21:12:13,5f00d,1
5f00d,5f00d_session1_lista_naming_trial092_drawer.wav,1,a,naming,92,drawer,1085,correct,NA,Nov 23 2022 21:12:18,5f00d,1
5f00d,5f00d_session1_lista_naming_trial093_mountain.wav,1,a,naming,93,mountain,898,correct,NA,Nov 23 2022 21:12:22,5f00d,1
5f00d,5f00d_session1_lista_naming_trial094_helicopter.wav,1,a,naming,94,helicopter,982,correct,NA,Nov 23 2022 21:12:27,5f00d,1
5f00d,5f00d_session1_lista_naming_trial095_map.wav,1,a,naming,95,map,903,correct,NA,Nov 23 2022 21:12:30,5f00d,1
5f00d,5f00d_session1_lista_naming_trial096_pocket.wav,1,a,naming,96,pocket,1379,correct,NA,Nov 23 2022 21:12:41,5f00d,1
5f00d,5f00d_session1_lista_naming_trial097_rocket.wav,1,a,naming,97,rocket,967,correct,NA,Nov 23 2022 21:12:45,5f00d,1
5f00d,5f00d_session1_lista_naming_trial098_sword.wav,1,a,naming,98,sword,1315,correct,NA,Nov 23 2022 21:12:48,5f00d,1
5f00d,5f00d_session1_lista_naming_trial099_knife.wav,1,a,naming,99,knife,889,correct,NA,Nov 23 2022 21:12:51,5f00d,1
5f00d,5f00d_session1_lista_naming_trial100_bull.wav,1,a,naming,100,bull,1511,correct,NA,Nov 23 2022 21:12:57,5f00d,1
5f00d,5f00d_session1_lista_naming_trial101_boxer.wav,1,a,naming,101,boxer,943,correct,NA,Nov 23 2022 21:13:01,5f00d,1
5f00d,5f00d_session1_lista_naming_trial102_pear.wav,1,a,naming,102,pear,1256,correct,NA,Nov 23 2022 21:13:04,5f00d,1
5f00d,5f00d_session1_lista_naming_trial103_snake.wav,1,a,naming,103,snake,795,correct,NA,Nov 23 2022 21:13:11,5f00d,1
5f00d,5f00d_session1_lista_naming_trial104_rose.wav,1,a,naming,104,rose,-1,wrong_word,NA,Nov 23 2022 21:13:21,5f00d,1
5f00d,5f00d_session1_lista_naming_trial105_bell.wav,1,a,naming,105,bell,1237,correct,NA,Nov 23 2022 21:13:27,5f00d,1
5f00d,5f00d_session1_lista_naming_trial106_bench.wav,1,a,naming,106,bench,1413,correct,NA,Nov 23 2022 21:13:31,5f00d,1
5f00d,5f00d_session1_lista_naming_trial107_limo.wav,1,a,naming,107,limo,838,correct,NA,Nov 23 2022 21:13:34,5f00d,1
5f00d,5f00d_session1_lista_naming_trial108_saw.wav,1,a,naming,108,saw,898,correct,NA,Nov 23 2022 21:13:38,5f00d,1
5f00d,5f00d_session1_lista_naming_trial109_wave.wav,1,a,naming,109,wave,-1,wrong_word,NA,Nov 23 2022 21:13:44,5f00d,1
5f00d,5f00d_session1_lista_naming_trial110_carrot.wav,1,a,naming,110,carrot,913,correct,NA,Nov 23 2022 21:13:48,5f00d,1
5f00d,5f00d_session1_lista_naming_trial111_onion.wav,1,a,naming,111,onion,1021,correct,NA,Nov 23 2022 21:13:52,5f00d,1
5f00d,5f00d_session1_lista_naming_trial112_zebra.wav,1,a,naming,112,zebra,967,correct,NA,Nov 23 2022 21:14:00,5f00d,1
5f00d,5f00d_session1_lista_naming_trial113_mouth.wav,1,a,naming,113,mouth,1222,correct,NA,Nov 23 2022 21:14:03,5f00d,1
5f00d,5f00d_session1_lista_naming_trial114_island.wav,1,a,naming,114,island,1011,correct,NA,Nov 23 2022 21:14:08,5f00d,1
5f00d,5f00d_session1_lista_naming_trial115_flipper.wav,1,a,naming,115,flipper,1193,correct,NA,Nov 23 2022 21:20:39,5f00d,1
5f00d,5f00d_session1_lista_naming_trial116_triangle.wav,1,a,naming,116,triangle,913,correct,NA,Nov 23 2022 21:20:44,5f00d,1
5f00d,5f00d_session1_lista_naming_trial117_dice.wav,1,a,naming,117,dice,903,correct,NA,Nov 23 2022 21:20:49,5f00d,1
5f00d,5f00d_session1_lista_naming_trial118_fireplace.wav,1,a,naming,118,fireplace,1305,correct,NA,Nov 23 2022 21:20:52,5f00d,1
5f00d,5f00d_session1_lista_naming_trial119_bear.wav,1,a,naming,119,bear,1163,correct,NA,Nov 23 2022 21:20:56,5f00d,1
5f00d,5f00d_session1_lista_naming_trial120_tray.wav,1,a,naming,120,tray,1158,correct,NA,Nov 23 2022 21:21:02,5f00d,1
5f00d,5f00d_session1_lista_naming_trial121_avocado.wav,1,a,naming,121,avocado,1276,correct,NA,Nov 23 2022 21:21:07,5f00d,1
5f00d,5f00d_session1_lista_naming_trial122_submarine.wav,1,a,naming,122,submarine,1148,correct,NA,Nov 23 2022 21:21:14,5f00d,1
5f00d,5f00d_session1_lista_naming_trial123_book.wav,1,a,naming,123,book,1310,correct,NA,Nov 23 2022 21:21:24,5f00d,1
5f00d,5f00d_session1_lista_naming_trial124_ear.wav,1,a,naming,124,ear,977,correct,NA,Nov 23 2022 21:21:51,5f00d,1
5f00d,5f00d_session1_lista_naming_trial125_owl.wav,1,a,naming,125,owl,923,correct,NA,Nov 23 2022 21:21:55,5f00d,1
5f00d,5f00d_session1_lista_naming_trial126_star.wav,1,a,naming,126,star,771,correct,NA,Nov 23 2022 21:22:01,5f00d,1
5f00d,5f00d_session1_lista_naming_trial127_drum.wav,1,a,naming,127,drum,-1,disfluency,NA,Nov 23 2022 21:22:06,5f00d,1
5f00d,5f00d_session1_lista_naming_trial128_lamp.wav,1,a,naming,128,lamp,-1,wrong_word,NA,Nov 23 2022 21:22:12,5f00d,1
5f00d,5f00d_session1_lista_naming_trial129_butterfly.wav,1,a,naming,129,butterfly,1021,correct,NA,Nov 23 2022 21:22:16,5f00d,1
5f00d,5f00d_session1_lista_naming_trial130_robot.wav,1,a,naming,130,robot,903,correct,NA,Nov 23 2022 21:22:23,5f00d,1
5f00d,5f00d_session1_lista_naming_trial131_potato.wav,1,a,naming,131,potato,1124,correct,NA,Nov 23 2022 21:22:26,5f00d,1
5f00d,5f00d_session1_lista_naming_trial132_crab.wav,1,a,naming,132,crab,938,correct,NA,Nov 23 2022 21:22:30,5f00d,1
5f00d,5f00d_session1_lista_naming_trial133_whale.wav,1,a,naming,133,whale,1163,correct,NA,Nov 23 2022 21:22:34,5f00d,1
5f00d,5f00d_session1_lista_naming_trial134_doughnut.wav,1,a,naming,134,doughnut,1114,correct,NA,Nov 23 2022 21:22:37,5f00d,1
5f00d,5f00d_session1_lista_naming_trial135_elbow.wav,1,a,naming,135,elbow,1070,correct,NA,Nov 23 2022 21:22:41,5f00d,1
5f00d,5f00d_session1_lista_naming_trial136_tractor.wav,1,a,naming,136,tractor,1085,correct,NA,Nov 23 2022 21:22:45,5f00d,1
5f00d,5f00d_session1_lista_naming_trial137_suitcase.wav,1,a,naming,137,suitcase,1423,correct,NA,Nov 23 2022 21:22:49,5f00d,1
5f00d,5f00d_session1_lista_naming_trial138_tiger.wav,1,a,naming,138,tiger,1403,correct,NA,Nov 23 2022 21:22:53,5f00d,1
5f00d,5f00d_session1_lista_naming_trial139_peg.wav,1,a,naming,139,peg,1364,correct,NA,Nov 23 2022 21:22:56,5f00d,1
5f00d,5f00d_session1_lista_naming_trial140_tattoo.wav,1,a,naming,140,tattoo,1452,correct,NA,Nov 23 2022 21:30:02,5f00d,1
5f00d,5f00d_session1_lista_naming_trial141_lung.wav,1,a,naming,141,lung,1109,correct,NA,Nov 23 2022 21:30:06,5f00d,1
5f00d,5f00d_session1_lista_naming_trial142_key.wav,1,a,naming,142,key,894,correct,NA,Nov 23 2022 21:30:10,5f00d,1
5f00d,5f00d_session1_lista_naming_trial143_compass.wav,1,a,naming,143,compass,1055,correct,NA,Nov 23 2022 21:30:19,5f00d,1
5f00d,5f00d_session1_lista_naming_trial144_kite.wav,1,a,naming,144,kite,1148,correct,NA,Nov 23 2022 21:30:23,5f00d,1
5f00d,5f00d_session1_lista_naming_trial145_battery.wav,1,a,naming,145,battery,1036,correct,NA,Nov 23 2022 21:30:28,5f00d,1
5f00d,5f00d_session1_lista_naming_trial146_wall.wav,1,a,naming,146,wall,928,correct,NA,Nov 23 2022 21:30:32,5f00d,1
5f00d,5f00d_session1_lista_naming_trial147_nest.wav,1,a,naming,147,nest,947,correct,NA,Nov 23 2022 21:30:36,5f00d,1
5f00d,5f00d_session1_lista_naming_trial148_dress.wav,1,a,naming,148,dress,1531,correct,NA,Nov 23 2022 21:30:41,5f00d,1
5f00d,5f00d_session1_lista_naming_trial149_queen.wav,1,a,naming,149,queen,977,correct,NA,Nov 23 2022 21:30:45,5f00d,1
5f00d,5f00d_session1_lista_naming_trial150_kiwi.wav,1,a,naming,150,kiwi,1134,correct,NA,Nov 23 2022 21:30:49,5f00d,1
