Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
56b10,56b10_session1_listb_naming_trial049_dolphin.wav,1,b,naming,49,dolphin,1068,correct,NA,Jan 19 2023 12:14:16,Agnieszka,1
56b10,56b10_session1_listb_naming_trial050_jar.wav,1,b,naming,50,jar,1119,correct,NA,Jan 19 2023 12:14:24,Agnieszka,1
56b10,56b10_session1_listb_naming_trial051_diamond.wav,1,b,naming,51,diamond,1001,correct,NA,Jan 19 2023 12:14:34,Agnieszka,1
56b10,56b10_session1_listb_naming_trial052_harp.wav,1,b,naming,52,harp,-1,no_resp,NA,Jan 19 2023 12:14:49,Agnieszka,1
56b10,56b10_session1_listb_naming_trial053_snail.wav,1,b,naming,53,snail,963,correct,NA,Jan 19 2023 12:15:02,Agnieszka,1
56b10,56b10_session1_listb_naming_trial054_broom.wav,1,b,naming,54,broom,804,correct,NA,Jan 19 2023 12:15:15,Agnieszka,1
56b10,56b10_session1_listb_naming_trial055_fire.wav,1,b,naming,55,fire,954,correct,NA,Jan 19 2023 12:15:35,Agnieszka,1
56b10,56b10_session1_listb_naming_trial056_burger.wav,1,b,naming,56,burger,966,correct,NA,Jan 19 2023 12:15:45,Agnieszka,1
56b10,56b10_session1_listb_naming_trial057_ankle.wav,1,b,naming,57,ankle,1231,correct,NA,Jan 19 2023 12:15:57,Agnieszka,1
56b10,56b10_session1_listb_naming_trial058_egg.wav,1,b,naming,58,egg,1132,correct,NA,Jan 19 2023 12:16:10,Agnieszka,1
56b10,56b10_session1_listb_naming_trial059_lemon.wav,1,b,naming,59,lemon,954,correct,NA,Jan 19 2023 12:16:23,Agnieszka,1
56b10,56b10_session1_listb_naming_trial060_knee.wav,1,b,naming,60,knee,1619,correct,NA,Jan 19 2023 12:16:32,Agnieszka,1
56b10,56b10_session1_listb_naming_trial061_skull.wav,1,b,naming,61,skull,1256,correct,NA,Jan 19 2023 12:16:40,Agnieszka,1
56b10,56b10_session1_listb_naming_trial062_farm.wav,1,b,naming,62,farm,1202,correct,NA,Jan 19 2023 12:16:54,Agnieszka,1
56b10,56b10_session1_listb_naming_trial063_spoon.wav,1,b,naming,63,spoon,801,correct,NA,Jan 19 2023 12:17:03,Agnieszka,1
56b10,56b10_session1_listb_naming_trial064_nurse.wav,1,b,naming,64,nurse,1272,correct,NA,Jan 19 2023 12:17:10,Agnieszka,1
56b10,56b10_session1_listb_naming_trial065_broccoli.wav,1,b,naming,65,broccoli,1132,correct,NA,Jan 19 2023 12:17:18,Agnieszka,1
56b10,56b10_session1_listb_naming_trial066_lizard.wav,1,b,naming,66,lizard,1052,correct,NA,Jan 19 2023 12:17:31,Agnieszka,1
56b10,56b10_session1_listb_naming_trial067_tooth.wav,1,b,naming,67,tooth,1291,correct,NA,Jan 19 2023 12:17:40,Agnieszka,1
56b10,56b10_session1_listb_naming_trial068_waiter.wav,1,b,naming,68,waiter,1097,correct,NA,Jan 19 2023 12:17:54,Agnieszka,1
56b10,56b10_session1_listb_naming_trial069_elephant.wav,1,b,naming,69,elephant,925,correct,NA,Jan 19 2023 12:18:03,Agnieszka,1
56b10,56b10_session1_listb_naming_trial070_printer.wav,1,b,naming,70,printer,-1,no_resp,NA,Jan 19 2023 12:18:10,Agnieszka,1
56b10,56b10_session1_listb_naming_trial071_devil.wav,1,b,naming,71,devil,969,correct,NA,Jan 19 2023 12:18:22,Agnieszka,1
56b10,56b10_session1_listb_naming_trial072_stapler.wav,1,b,naming,72,stapler,1141,correct,NA,Jan 19 2023 12:18:32,Agnieszka,1
56b10,56b10_session1_listb_naming_trial073_leaf.wav,1,b,naming,73,leaf,1138,correct,NA,Jan 19 2023 12:18:43,Agnieszka,1
56b10,56b10_session1_listb_naming_trial074_camera.wav,1,b,naming,74,camera,1199,correct,NA,Jan 19 2023 12:19:12,Agnieszka,1
56b10,56b10_session1_listb_naming_trial075_apron.wav,1,b,naming,75,apron,1097,correct,NA,Jan 19 2023 12:19:18,Agnieszka,1
56b10,56b10_session1_listb_naming_trial076_parachute.wav,1,b,naming,76,parachute,-1,no_resp,NA,Jan 19 2023 12:19:24,Agnieszka,1
56b10,56b10_session1_listb_naming_trial077_desert.wav,1,b,naming,77,desert,1122,correct,NA,Jan 19 2023 12:19:37,Agnieszka,1
56b10,56b10_session1_listb_naming_trial078_condom.wav,1,b,naming,78,condom,969,correct,NA,Jan 19 2023 12:19:45,Agnieszka,1
56b10,56b10_session1_listb_naming_trial079_finger.wav,1,b,naming,79,finger,954,correct,NA,Jan 19 2023 12:19:56,Agnieszka,1
56b10,56b10_session1_listb_naming_trial080_cone.wav,1,b,naming,80,cone,-1,no_resp,NA,Jan 19 2023 12:20:02,Agnieszka,1
56b10,56b10_session1_listb_naming_trial081_boomerang.wav,1,b,naming,81,boomerang,-1,no_resp,NA,Jan 19 2023 12:20:09,Agnieszka,1
56b10,56b10_session1_listb_naming_trial082_nose.wav,1,b,naming,82,nose,934,correct,NA,Jan 19 2023 12:20:42,Agnieszka,1
56b10,56b10_session1_listb_naming_trial083_bible.wav,1,b,naming,83,bible,906,correct,NA,Jan 19 2023 12:20:52,Agnieszka,1
56b10,56b10_session1_listb_naming_trial084_sock.wav,1,b,naming,84,sock,845,correct,NA,Jan 19 2023 12:21:00,Agnieszka,1
56b10,56b10_session1_listb_naming_trial085_feather.wav,1,b,naming,85,feather,1320,correct,NA,Jan 19 2023 12:21:13,Agnieszka,1
56b10,56b10_session1_listb_naming_trial086_mirror.wav,1,b,naming,86,mirror,1046,correct,NA,Jan 19 2023 12:21:24,Agnieszka,1
56b10,56b10_session1_listb_naming_trial087_banana.wav,1,b,naming,87,banana,957,correct,NA,Jan 19 2023 12:21:33,Agnieszka,1
56b10,56b10_session1_listb_naming_trial088_trumpet.wav,1,b,naming,88,trumpet,1631,correct,NA,Jan 19 2023 12:21:40,Agnieszka,1
56b10,56b10_session1_listb_naming_trial089_cannon.wav,1,b,naming,89,cannon,-1,no_resp,NA,Jan 19 2023 12:21:45,Agnieszka,1
56b10,56b10_session1_listb_naming_trial090_duck.wav,1,b,naming,90,duck,1234,correct,NA,Jan 19 2023 12:21:52,Agnieszka,1
56b10,56b10_session1_listb_naming_trial091_belt.wav,1,b,naming,91,belt,1068,correct,NA,Jan 19 2023 12:22:01,Agnieszka,1
56b10,56b10_session1_listb_naming_trial092_dragon.wav,1,b,naming,92,dragon,1036,correct,NA,Jan 19 2023 12:22:12,Agnieszka,1
56b10,56b10_session1_listb_naming_trial093_vein.wav,1,b,naming,93,vein,1218,correct,NA,Jan 19 2023 12:22:21,Agnieszka,1
56b10,56b10_session1_listb_naming_trial094_bed.wav,1,b,naming,94,bed,1234,correct,NA,Jan 19 2023 12:22:28,Agnieszka,1
56b10,56b10_session1_listb_naming_trial095_television.wav,1,b,naming,95,television,1062,correct,NA,Jan 19 2023 12:22:38,Agnieszka,1
56b10,56b10_session1_listb_naming_trial096_dog.wav,1,b,naming,96,dog,925,correct,NA,Jan 19 2023 12:22:45,Agnieszka,1
56b10,56b10_session1_listb_naming_trial097_road.wav,1,b,naming,97,road,1342,correct,NA,Jan 19 2023 12:22:54,Agnieszka,1
56b10,56b10_session1_listb_naming_trial098_pizza.wav,1,b,naming,98,pizza,880,correct,NA,Jan 19 2023 12:23:03,Agnieszka,1
56b10,56b10_session1_listb_naming_trial099_strawberry.wav,1,b,naming,99,strawberry,934,correct,NA,Jan 19 2023 12:23:11,Agnieszka,1
56b10,56b10_session1_listb_naming_trial100_calculator.wav,1,b,naming,100,calculator,903,correct,NA,Jan 19 2023 12:23:29,Agnieszka,1
56b10,56b10_session1_listb_naming_trial101_sink.wav,1,b,naming,101,sink,1097,correct,NA,Jan 19 2023 12:23:41,Agnieszka,1
56b10,56b10_session1_listb_naming_trial102_pilot.wav,1,b,naming,102,pilot,1960,correct,NA,Jan 19 2023 12:23:48,Agnieszka,1
56b10,56b10_session1_listb_naming_trial103_nun.wav,1,b,naming,103,nun,1329,correct,NA,Jan 19 2023 12:24:02,Agnieszka,1
56b10,56b10_session1_listb_naming_trial104_cowboy.wav,1,b,naming,104,cowboy,1864,correct,NA,Jan 19 2023 12:24:15,Agnieszka,1
56b10,56b10_session1_listb_naming_trial105_crown.wav,1,b,naming,105,crown,928,correct,NA,Jan 19 2023 12:24:26,Agnieszka,1
56b10,56b10_session1_listb_naming_trial106_lab.wav,1,b,naming,106,lab,-1,no_resp,NA,Jan 19 2023 12:24:46,Agnieszka,1
56b10,56b10_session1_listb_naming_trial107_fruit.wav,1,b,naming,107,fruit,1164,correct,NA,Jan 19 2023 12:25:10,Agnieszka,1
56b10,56b10_session1_listb_naming_trial108_door.wav,1,b,naming,108,door,1100,correct,NA,Jan 19 2023 12:25:24,Agnieszka,1
56b10,56b10_session1_listb_naming_trial109_shirt.wav,1,b,naming,109,shirt,925,correct,NA,Jan 19 2023 12:25:36,Agnieszka,1
56b10,56b10_session1_listb_naming_trial110_wallet.wav,1,b,naming,110,wallet,1071,correct,NA,Jan 19 2023 12:25:48,Agnieszka,1
56b10,56b10_session1_listb_naming_trial111_ambulance.wav,1,b,naming,111,ambulance,1511,correct,NA,Jan 19 2023 12:26:02,Agnieszka,1
56b10,56b10_session1_listb_naming_trial112_giraffe.wav,1,b,naming,112,giraffe,874,correct,NA,Jan 19 2023 12:26:13,Agnieszka,1
56b10,56b10_session1_listb_naming_trial113_handle.wav,1,b,naming,113,handle,1046,correct,NA,Jan 19 2023 12:26:39,Agnieszka,1
56b10,56b10_session1_listb_naming_trial114_swimming.wav,1,b,naming,114,swimming,-1,wrong_word,NA,Jan 19 2023 12:26:46,Agnieszka,1
56b10,56b10_session1_listb_naming_trial115_glass.wav,1,b,naming,115,glass,1036,correct,NA,Jan 19 2023 12:26:55,Agnieszka,1
56b10,56b10_session1_listb_naming_trial116_dinosaur.wav,1,b,naming,116,dinosaur,1654,correct,NA,Jan 19 2023 12:27:05,Agnieszka,1
56b10,56b10_session1_listb_naming_trial117_bra.wav,1,b,naming,117,bra,982,correct,NA,Jan 19 2023 12:27:12,Agnieszka,1
56b10,56b10_session1_listb_naming_trial118_coconut.wav,1,b,naming,118,coconut,855,correct,NA,Jan 19 2023 12:27:31,Agnieszka,1
56b10,56b10_session1_listb_naming_trial119_scarecrow.wav,1,b,naming,119,scarecrow,-1,no_resp,NA,Jan 19 2023 12:27:37,Agnieszka,1
56b10,56b10_session1_listb_naming_trial120_witch.wav,1,b,naming,120,witch,899,correct,NA,Jan 19 2023 12:27:48,Agnieszka,1
56b10,56b10_session1_listb_naming_trial121_needle.wav,1,b,naming,121,needle,923,correct,NA,Jan 19 2023 12:27:54,Agnieszka,1
56b10,56b10_session1_listb_naming_trial122_telephone.wav,1,b,naming,122,telephone,-1,uncertain,it's distorted and I'm not sure if she says 'phone' or 'telephone',Jan 19 2023 12:28:53,Agnieszka,1
56b10,56b10_session1_listb_naming_trial123_volcano.wav,1,b,naming,123,volcano,-1,no_resp,NA,Jan 19 2023 12:29:00,Agnieszka,1
56b10,56b10_session1_listb_naming_trial124_frog.wav,1,b,naming,124,frog,1485,correct,NA,Jan 19 2023 12:29:08,Agnieszka,1
56b10,56b10_session1_listb_naming_trial125_cage.wav,1,b,naming,125,cage,1247,correct,NA,Jan 19 2023 12:29:27,Agnieszka,1
56b10,56b10_session1_listb_naming_trial126_greenhouse.wav,1,b,naming,126,greenhouse,1342,correct,NA,Jan 19 2023 12:29:47,Agnieszka,1
56b10,56b10_session1_listb_naming_trial127_tank.wav,1,b,naming,127,tank,1415,correct,NA,Jan 19 2023 12:30:14,Agnieszka,1
56b10,56b10_session1_listb_naming_trial128_man.wav,1,b,naming,128,man,1004,correct,NA,Jan 19 2023 12:30:24,Agnieszka,1
56b10,56b10_session1_listb_naming_trial129_spider.wav,1,b,naming,129,spider,1055,correct,NA,Jan 19 2023 12:30:35,Agnieszka,1
56b10,56b10_session1_listb_naming_trial130_pirate.wav,1,b,naming,130,pirate,1329,correct,NA,Jan 19 2023 12:30:48,Agnieszka,1
56b10,56b10_session1_listb_naming_trial131_dentist.wav,1,b,naming,131,dentist,1170,correct,NA,Jan 19 2023 12:31:01,Agnieszka,1
56b10,56b10_session1_listb_naming_trial132_button.wav,1,b,naming,132,button,992,correct,NA,Jan 19 2023 12:31:11,Agnieszka,1
56b10,56b10_session1_listb_naming_trial133_pumpkin.wav,1,b,naming,133,pumpkin,944,correct,NA,Jan 19 2023 12:31:20,Agnieszka,1
56b10,56b10_session1_listb_naming_trial134_roof.wav,1,b,naming,134,roof,1358,correct,NA,Jan 19 2023 12:31:28,Agnieszka,1
56b10,56b10_session1_listb_naming_trial135_coffin.wav,1,b,naming,135,coffin,2084,correct,NA,Jan 19 2023 12:31:46,Agnieszka,1
56b10,56b10_session1_listb_naming_trial136_heart.wav,1,b,naming,136,heart,854,correct,NA,Jan 19 2023 12:32:01,Agnieszka,1
56b10,56b10_session1_listb_naming_trial137_microphone.wav,1,b,naming,137,microphone,1122,correct,NA,Jan 19 2023 12:32:10,Agnieszka,1
56b10,56b10_session1_listb_naming_trial138_moustache.wav,1,b,naming,138,moustache,-1,wrong_word,NA,Jan 19 2023 12:32:16,Agnieszka,1
56b10,56b10_session1_listb_naming_trial139_balloon.wav,1,b,naming,139,balloon,944,correct,NA,Jan 19 2023 12:32:28,Agnieszka,1
56b10,56b10_session1_listb_naming_trial140_fan.wav,1,b,naming,140,fan,887,correct,NA,Jan 19 2023 12:32:44,Agnieszka,1
56b10,56b10_session1_listb_naming_trial141_beard.wav,1,b,naming,141,beard,-1,wrong_word,NA,Jan 19 2023 12:32:51,Agnieszka,1
56b10,56b10_session1_listb_naming_trial142_shark.wav,1,b,naming,142,shark,1419,correct,NA,Jan 19 2023 12:33:09,Agnieszka,1
56b10,56b10_session1_listb_naming_trial143_airport.wav,1,b,naming,143,airport,1364,correct,NA,Jan 19 2023 12:33:15,Agnieszka,1
56b10,56b10_session1_listb_naming_trial144_scorpion.wav,1,b,naming,144,scorpion,1641,correct,NA,Jan 19 2023 12:33:23,Agnieszka,1
56b10,56b10_session1_listb_naming_trial145_cactus.wav,1,b,naming,145,cactus,1183,correct,NA,Jan 19 2023 12:33:54,Agnieszka,1
56b10,56b10_session1_listb_naming_trial146_pool.wav,1,b,naming,146,pool,-1,wrong_word,NA,Jan 19 2023 12:34:00,Agnieszka,1
56b10,56b10_session1_listb_naming_trial147_well.wav,1,b,naming,147,well,1192,correct,NA,Jan 19 2023 12:34:09,Agnieszka,1
56b10,56b10_session1_listb_naming_trial148_torch.wav,1,b,naming,148,torch,-1,wrong_word,NA,Jan 19 2023 12:34:15,Agnieszka,1
56b10,56b10_session1_listb_naming_trial149_bin.wav,1,b,naming,149,bin,1094,correct,NA,Jan 19 2023 12:34:22,Agnieszka,1
56b10,56b10_session1_listb_naming_trial150_hand.wav,1,b,naming,150,hand,1196,correct,NA,Jan 19 2023 12:34:36,Agnieszka,1
